"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","zone"
"CSU6098","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6099","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",50,1,NA,NA,NA,"SE"
"CSU6100","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6101","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6102","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6103","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6104","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6105","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6106","FC-064",2014,30,"2014-07-22","LC","L","Tarsalis",21,0,NA,NA,NA,"SE"
"CSU6107","FC-064",2014,30,"2014-07-22","LC","L","Pipiens",10,0,NA,NA,NA,"SE"
"CSU6082","FC-074",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6083","FC-074",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6084","FC-074",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6085","FC-074",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6086","FC-074",2014,30,"2014-07-22","LC","L","Tarsalis",8,0,NA,NA,NA,"SE"
"CSU00000","FC-074",2014,30,"2014-07-22","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU6046","FC-075",2014,30,"2014-07-22","LC","L","Tarsalis",1,0,NA,NA,NA,"SE"
"CSU6065","FC-075",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6066","FC-075",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6067","FC-075",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6068","FC-075",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6069","FC-075",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6070","FC-075",2014,30,"2014-07-22","LC","L","Tarsalis",50,0,NA,NA,NA,"SE"
"CSU6047","FC-075",2014,30,"2014-07-22","LC","L","Pipiens",18,0,NA,NA,NA,"SE"
"CSU6064","FC-075",2014,30,"2014-07-22","LC","L","Pipiens",5,0,NA,NA,NA,"SE"
"CSU00000","FC-075GR",2014,30,"2014-07-22","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU00000","FC-075GR",2014,30,"2014-07-22","LC","G","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU6045","FC-088GR",2014,30,"2014-07-22","LC","G","Tarsalis",1,0,NA,NA,NA,"SE"
"CSU6043","FC-088GR",2014,30,"2014-07-22","LC","G","Pipiens",50,0,NA,NA,NA,"SE"
"CSU6044","FC-088GR",2014,30,"2014-07-22","LC","G","Pipiens",44,0,NA,NA,NA,"SE"
"CSU6151","FC-001",2014,30,"2014-07-24","LC","L","Tarsalis",50,0,NA,NA,NA,"SW"
"CSU6152","FC-001",2014,30,"2014-07-24","LC","L","Tarsalis",5,0,NA,NA,NA,"SW"
"CSU6153","FC-001",2014,30,"2014-07-24","LC","L","Pipiens",1,0,NA,NA,NA,"SW"
"CSU6154","FC-037",2014,30,"2014-07-24","LC","L","Tarsalis",50,0,NA,NA,NA,"SW"
"CSU6155","FC-037",2014,30,"2014-07-24","LC","L","Tarsalis",52,0,NA,NA,NA,"SW"
"CSU6156","FC-037",2014,30,"2014-07-24","LC","L","Pipiens",7,0,NA,NA,NA,"SW"
"CSU6159","FC-057",2014,30,"2014-07-24","LC","L","Tarsalis",26,0,NA,NA,NA,"SW"
"CSU00000","FC-057",2014,30,"2014-07-24","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU6116","FC-058",2014,30,"2014-07-23","LC","L","Tarsalis",14,0,NA,NA,NA,"SW"
"CSU6117","FC-058",2014,30,"2014-07-23","LC","L","Pipiens",3,0,NA,NA,NA,"SW"
"CSU6136","FC-060",2014,30,"2014-07-23","LC","L","Tarsalis",22,0,NA,NA,NA,"SW"
"CSU00000","FC-060",2014,30,"2014-07-23","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU6169","FC-062",2014,30,"2014-07-24","LC","L","Tarsalis",15,0,NA,NA,NA,"SW"
"CSU6170","FC-062",2014,30,"2014-07-24","LC","L","Pipiens",1,0,NA,NA,NA,"SW"
"CSU6157","FC-068",2014,30,"2014-07-24","LC","L","Tarsalis",41,0,NA,NA,NA,"SW"
"CSU6158","FC-068",2014,30,"2014-07-24","LC","L","Pipiens",6,0,NA,NA,NA,"SW"
"CSU6160","FC-071",2014,30,"2014-07-24","LC","L","Tarsalis",5,0,NA,NA,NA,"SW"
"CSU00000","FC-071",2014,30,"2014-07-24","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU6167","FC-089GR",2014,30,"2014-07-24","LC","G","Tarsalis",1,0,NA,NA,NA,"SW"
"CSU6165","FC-089GR",2014,30,"2014-07-24","LC","G","Pipiens",50,0,NA,NA,NA,"SW"
"CSU6166","FC-089GR",2014,30,"2014-07-24","LC","G","Pipiens",51,0,NA,NA,NA,"SW"
"CSU6174","FC-093",2014,30,"2014-07-24","LC","L","Tarsalis",50,0,NA,NA,NA,"SW"
"CSU6175","FC-093",2014,30,"2014-07-24","LC","L","Tarsalis",50,0,NA,NA,NA,"SW"
"CSU6176","FC-093",2014,30,"2014-07-24","LC","L","Tarsalis",51,0,NA,NA,NA,"SW"
"CSU6177","FC-093",2014,30,"2014-07-24","LC","L","Pipiens",6,0,NA,NA,NA,"SW"
"CSU7139","LV-020",2015,24,"2015-06-18","LC","L","Tarsalis",9,0,NA,NA,NA,"LV"
"CSU00000","LV-020",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU7092","LV-069",2015,24,"2015-06-15","LC","L","Tarsalis",2,0,NA,NA,NA,"LV"
"CSU00000","LV-069",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074GR",2015,24,"2015-06-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074GR",2015,24,"2015-06-15","LC","G","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-078",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-078",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-079GR",2015,24,"2015-06-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-079GR",2015,24,"2015-06-15","LC","G","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-087",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-087",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU7108","LV-089",2015,24,"2015-06-16","LC","L","Tarsalis",1,0,NA,NA,NA,"LV"
"CSU00000","LV-089",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU7090","LV-095",2015,24,"2015-06-15","LC","L","Tarsalis",42,0,NA,NA,NA,"LV"
"CSU00000","LV-095",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-099",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-099",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-100",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-100",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-101",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-101",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-102",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-102",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU7109","LV-104",2015,24,"2015-06-16","LC","L","Tarsalis",7,0,NA,NA,NA,"LV"
"CSU00000","LV-104",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-105",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-105",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU7110","LV-110",2015,24,"2015-06-16","LC","L","Tarsalis",7,0,NA,NA,NA,"LV"
"CSU00000","LV-110",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-112",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-112",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-113",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-113",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-114",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-114",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-116",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-116",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-117",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-117",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-118",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-118",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-120",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-120",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-121",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-121",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-122",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-122",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-123",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-123",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-124",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-124",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-125",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-125",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-FLOAT",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-FLOAT",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU7097","FC-006",2015,24,"2015-06-15","LC","L","Tarsalis",4,0,NA,NA,NA,"NE"
"CSU00000","FC-006",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE"
"CSU7086","FC-014",2015,24,"2015-06-15","LC","L","Tarsalis",8,0,NA,NA,NA,"NE"
"CSU00000","FC-014",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE"
"CSU7099","FC-019",2015,24,"2015-06-15","LC","L","Tarsalis",6,0,NA,NA,NA,"NE"
"CSU7100","FC-019",2015,24,"2015-06-15","LC","L","Pipiens",2,0,NA,NA,NA,"NE"
"CSU7089","FC-034",2015,24,"2015-06-15","LC","L","Tarsalis",2,0,NA,NA,NA,"NE"
"CSU00000","FC-034",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE"
"CSU00000","FC-038",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU00000","FC-038",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE"
"CSU00000","FC-040",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU00000","FC-040",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE"
"CSU00000","FC-040GR",2015,24,"2015-06-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU7091","FC-040GR",2015,24,"2015-06-15","LC","G","Pipiens",5,0,NA,NA,NA,"NE"
"CSU7121","FC-066",2015,24,"2015-06-17","LC","L","Tarsalis",50,0,NA,NA,NA,"NE"
"CSU7122","FC-066",2015,24,"2015-06-17","LC","L","Tarsalis",25,0,NA,NA,NA,"NE"
"CSU7123","FC-066",2015,24,"2015-06-17","LC","L","Pipiens",1,0,NA,NA,NA,"NE"
"CSU00000","FC-066GR",2015,24,"2015-06-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU7120","FC-066GR",2015,24,"2015-06-17","LC","G","Pipiens",4,0,NA,NA,NA,"NE"
"CSU7093","FC-067",2015,24,"2015-06-15","LC","L","Tarsalis",21,0,NA,NA,NA,"NE"
"CSU7094","FC-067",2015,24,"2015-06-15","LC","L","Pipiens",2,0,NA,NA,NA,"NE"
"CSU7095","FC-067",2015,24,"2015-06-15","LC","L","Pipiens",2,0,NA,NA,NA,"NE"
"CSU00000","FC-069",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU00000","FC-069",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NE"
"CSU7102","FC-072",2015,24,"2015-06-15","LC","L","Tarsalis",5,0,NA,NA,NA,"NE"
"CSU7103","FC-072",2015,24,"2015-06-15","LC","L","Pipiens",1,0,NA,NA,NA,"NE"
"CSU7104","FC-072",2015,24,"2015-06-15","LC","L","Pipiens",2,0,NA,NA,NA,"NE"
"CSU00000","FC-091GR",2015,24,"2015-06-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU7098","FC-091GR",2015,24,"2015-06-15","LC","G","Pipiens",2,0,NA,NA,NA,"NE"
"CSU00000","FC-092GR",2015,24,"2015-06-15","LC","G","Tarsalis",0,NA,NA,NA,NA,"NE"
"CSU7096","FC-092GR",2015,24,"2015-06-15","LC","G","Pipiens",5,0,NA,NA,NA,"NE"
"CSU00000","FC-011",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW"
"CSU7132","FC-011",2015,24,"2015-06-17","LC","L","Pipiens",2,0,NA,NA,NA,"NW"
"CSU7134","FC-015",2015,24,"2015-06-17","LC","L","Tarsalis",2,0,NA,NA,NA,"NW"
"CSU00000","FC-015",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU7101","FC-036",2015,24,"2015-06-15","LC","L","Tarsalis",1,0,NA,NA,NA,"NW"
"CSU00000","FC-036",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU7137","FC-041",2015,24,"2015-06-17","LC","L","Tarsalis",13,0,NA,NA,NA,"NW"
"CSU7138","FC-041",2015,24,"2015-06-17","LC","L","Pipiens",3,0,NA,NA,NA,"NW"
"CSU00000","FC-049",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW"
"CSU7130","FC-049",2015,24,"2015-06-17","LC","L","Pipiens",3,0,NA,NA,NA,"NW"
"CSU7126","FC-052",2015,24,"2015-06-17","LC","L","Tarsalis",1,0,NA,NA,NA,"NW"
"CSU00000","FC-052",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU7129","FC-061",2015,24,"2015-06-17","LC","L","Tarsalis",1,0,NA,NA,NA,"NW"
"CSU00000","FC-061",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU7136","FC-063",2015,24,"2015-06-17","LC","L","Tarsalis",1,0,NA,NA,NA,"NW"
"CSU00000","FC-063",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU00000","FC-063GR",2015,24,"2015-06-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW"
"CSU7133","FC-063GR",2015,24,"2015-06-17","LC","G","Pipiens",1,0,NA,NA,NA,"NW"
"CSU00000","FC-073",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"NW"
"CSU00000","FC-073",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"NW"
"CSU00000","FC-090GR",2015,24,"2015-06-17","LC","G","Tarsalis",0,NA,NA,NA,NA,"NW"
"CSU7131","FC-090GR",2015,24,"2015-06-17","LC","G","Pipiens",3,0,NA,NA,NA,"NW"
"CSU7085","FC-004",2015,24,"2015-06-15","LC","L","Tarsalis",6,0,NA,NA,NA,"SE"
"CSU00000","FC-004",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU00000","FC-023",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU00000","FC-023",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU7127","FC-027",2015,24,"2015-06-17","LC","L","Tarsalis",3,0,NA,NA,NA,"SE"
"CSU00000","FC-027",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU7146","FC-029",2015,24,"2015-06-18","LC","L","Tarsalis",4,0,NA,NA,NA,"SE"
"CSU00000","FC-029",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU00000","FC-029GR",2015,24,"2015-06-18","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU7140","FC-029GR",2015,24,"2015-06-18","LC","G","Pipiens",50,0,NA,NA,NA,"SE"
"CSU7141","FC-029GR",2015,24,"2015-06-18","LC","G","Pipiens",11,0,NA,NA,NA,"SE"
"CSU7135","FC-031",2015,24,"2015-06-17","LC","L","Tarsalis",3,0,NA,NA,NA,"SE"
"CSU00000","FC-031",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU7106","FC-039",2015,24,"2015-06-16","LC","L","Tarsalis",20,0,NA,NA,NA,"SE"
"CSU00000","FC-039",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU7118","FC-046",2015,24,"2015-06-16","LC","L","Tarsalis",1,0,NA,NA,NA,"SE"
"CSU7119","FC-046",2015,24,"2015-06-16","LC","L","Pipiens",2,0,NA,NA,NA,"SE"
"CSU00000","FC-047",2015,24,"2015-06-16","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU00000","FC-047",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU7116","FC-050",2015,24,"2015-06-16","LC","L","Tarsalis",2,0,NA,NA,NA,"SE"
"CSU7117","FC-050",2015,24,"2015-06-16","LC","L","Pipiens",1,0,NA,NA,NA,"SE"
"CSU7087","FC-053",2015,24,"2015-06-15","LC","L","Tarsalis",24,0,NA,NA,NA,"SE"
"CSU7088","FC-053",2015,24,"2015-06-15","LC","L","Pipiens",1,0,NA,NA,NA,"SE"
"CSU00000","FC-054",2015,24,"2015-06-15","LC","L","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU00000","FC-054",2015,24,"2015-06-15","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU7114","FC-059",2015,24,"2015-06-16","LC","L","Tarsalis",2,0,NA,NA,NA,"SE"
"CSU7115","FC-059",2015,24,"2015-06-16","LC","L","Pipiens",1,0,NA,NA,NA,"SE"
"CSU7144","FC-064",2015,24,"2015-06-18","LC","L","Tarsalis",8,0,NA,NA,NA,"SE"
"CSU00000","FC-064",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU7111","FC-074",2015,24,"2015-06-16","LC","L","Tarsalis",1,0,NA,NA,NA,"SE"
"CSU00000","FC-074",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU7105","FC-075",2015,24,"2015-06-16","LC","L","Tarsalis",4,0,NA,NA,NA,"SE"
"CSU00000","FC-075",2015,24,"2015-06-16","LC","L","Pipiens",0,NA,NA,NA,NA,"SE"
"CSU00000","FC-075GR",2015,24,"2015-06-16","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU7107","FC-075GR",2015,24,"2015-06-16","LC","G","Pipiens",22,0,NA,NA,NA,"SE"
"CSU00000","FC-088GR",2015,24,"2015-06-16","LC","G","Tarsalis",0,NA,NA,NA,NA,"SE"
"CSU7112","FC-088GR",2015,24,"2015-06-16","LC","G","Pipiens",23,0,NA,NA,NA,"SE"
"CSU7113","FC-088GR",2015,24,"2015-06-16","LC","G","Pipiens",7,0,NA,NA,NA,"SE"
"CSU7147","FC-001",2015,24,"2015-06-18","LC","L","Tarsalis",4,0,NA,NA,NA,"SW"
"CSU7148","FC-001",2015,24,"2015-06-18","LC","L","Pipiens",1,0,NA,NA,NA,"SW"
"CSU7145","FC-037",2015,24,"2015-06-18","LC","L","Tarsalis",9,0,NA,NA,NA,"SW"
"CSU00000","FC-037",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU7152","FC-057",2015,24,"2015-06-18","LC","L","Tarsalis",11,0,NA,NA,NA,"SW"
"CSU7153","FC-057",2015,24,"2015-06-18","LC","L","Pipiens",1,0,NA,NA,NA,"SW"
"CSU7128","FC-058",2015,24,"2015-06-17","LC","L","Tarsalis",1,0,NA,NA,NA,"SW"
"CSU00000","FC-058",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU7124","FC-060",2015,24,"2015-06-17","LC","L","Tarsalis",3,0,NA,NA,NA,"SW"
"CSU7125","FC-060",2015,24,"2015-06-17","LC","L","Pipiens",1,0,NA,NA,NA,"SW"
"CSU00000","FC-062",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"SW"
"CSU00000","FC-062",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU00000","FC-068",2015,24,"2015-06-17","LC","L","Tarsalis",0,NA,NA,NA,NA,"SW"
"CSU00000","FC-068",2015,24,"2015-06-17","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU7143","FC-071",2015,24,"2015-06-18","LC","L","Tarsalis",4,0,NA,NA,NA,"SW"
"CSU00000","FC-071",2015,24,"2015-06-18","LC","L","Pipiens",0,NA,NA,NA,NA,"SW"
"CSU00000","FC-089GR",2015,24,"2015-06-18","LC","G","Tarsalis",0,NA,NA,NA,NA,"SW"
"CSU7142","FC-089GR",2015,24,"2015-06-18","LC","G","Pipiens",8,0,NA,NA,NA,"SW"
"CSU7149","FC-093",2015,24,"2015-06-18","LC","L","Tarsalis",6,0,NA,NA,NA,"SW"
"CSU7150","FC-093",2015,24,"2015-06-18","LC","L","Pipiens",6,0,NA,NA,NA,"SW"
"CSU7151","FC-093",2015,24,"2015-06-18","LC","L","Pipiens",3,0,NA,NA,NA,"SW"
"CSU7242","LV-020",2015,25,"2015-06-24","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7243","LV-020",2015,25,"2015-06-24","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7244","LV-020",2015,25,"2015-06-24","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7245","LV-020",2015,25,"2015-06-24","LC","L","Tarsalis",4,0,NA,NA,NA,"LV"
"CSU00000","LV-020",2015,25,"2015-06-24","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU7174","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7175","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7176","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7177","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7178","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7179","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7180","LV-069",2015,25,"2015-06-22","LC","L","Tarsalis",33,0,NA,NA,NA,"LV"
"CSU00000","LV-069",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074",2015,25,"2015-06-22","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074GR",2015,25,"2015-06-22","LC","G","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-074GR",2015,25,"2015-06-22","LC","G","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-078",2015,25,"2015-06-22","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-078",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-079GR",2015,25,"2015-06-22","LC","G","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-079GR",2015,25,"2015-06-22","LC","G","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-087",2015,25,"2015-06-22","LC","L","Tarsalis",0,NA,NA,NA,NA,"LV"
"CSU00000","LV-087",2015,25,"2015-06-22","LC","L","Pipiens",0,NA,NA,NA,NA,"LV"
"CSU7214","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7215","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
"CSU7216","LV-089",2015,25,"2015-06-23","LC","L","Tarsalis",50,0,NA,NA,NA,"LV"
